pub_date,post_title,post_url,link_url,link_text
"04 Oct, 2018 by ",Why bother with automated testing?,https://testfort.com/blog/why-bother-with-automated-testing,https://testfort.com/manual-testing,team of manual testers
"04 Oct, 2018 by ",Why bother with automated testing?,https://testfort.com/blog/why-bother-with-automated-testing,https://testfort.com/regression-testing,regression testing
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://testfort.com/software-testing-solutions,software testing
"04 Oct, 2018 by ",Why bother with automated testing?,https://testfort.com/blog/why-bother-with-automated-testing,https://testfort.com/functional-testing,functional testing
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://testfort.com/automated-testing,Automated testing
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://support.smartbear.com/testcomplete/docs/general-info/whats-new.html,TestComplete 12.50.
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/mobile-application-testing,iOS mobile application testing
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://www.perfomatix.com/mobile-app-automation-testing/,MonkeyTalk
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://developer.xamarin.com/guides/testcloud/calabash/quickstarts/ios/,Calabash Maintained by Xamarin
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://www.browserstack.com/,BrowserStack
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/compatibility-testing,compatibility testing
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/usability-testing,performance and UX testing
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/security-testing,security testing
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/regression-testing,regression testing
"20 Sep, 2018 by ",Native Android Applications: Testing of “Activity” class,https://testfort.com/blog/native-android-applications-testing-of-activity-class,https://testfort.com/blog/mobile-application-testing-native-and-hybrid,native Android applications
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,http://blog/current-trends-in-cross-platform-testing,cross-platform testing
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://aws.amazon.com/device-farm/,AWS Device Farm
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://appcenter.ms/,Xamarin Test Cloud
"02 Oct, 2018 by ",Current Trends in Cross-Platform Testing,https://testfort.com/blog/current-trends-in-cross-platform-testing,https://testfort.com/contact-us,Contact us
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/blog/5-tips-optimize-ios-testing,5 Must-Know Tips to Optimize Your iOs Mobile App Testing
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/blog/mobile-security-testing-challenges-why-the-stakes-are-high,Mobile Security Testing Challenges: Why the Stakes Are High
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/blog/mobile-testing-on-real-devices-vs-emulators-complete-debriefing,Mobile Testing on Real Devices vs Emulators – Complete Debriefing
"25 Sep, 2018 by ",iOS Application Testing: key points to remember,https://testfort.com/blog/ios-application-testing-key-points-to-remember,https://testfort.com/contact-us,Contact us
"20 Sep, 2018 by ",Native Android Applications: Testing of “Activity” class,https://testfort.com/blog/native-android-applications-testing-of-activity-class,https://testfort.com/blog/3-android-solutions-for-automation,Android native apps
"20 Sep, 2018 by ",Native Android Applications: Testing of “Activity” class,https://testfort.com/blog/native-android-applications-testing-of-activity-class,https://testfort.com/mobile-application-testing,testing apps on Android
"20 Sep, 2018 by ",Native Android Applications: Testing of “Activity” class,https://testfort.com/blog/native-android-applications-testing-of-activity-class,https://developer.android.com/reference/android/app/Activity,native Android application
"13 Sep, 2018 by ",8 Top Web Application Performance Testing Tools You Need,https://testfort.com/blog/8-top-web-application-performance-testing-tools-you-need,https://testfort.com/performance-testing,Performance testing
"20 Sep, 2018 by ",Native Android Applications: Testing of “Activity” class,https://testfort.com/blog/native-android-applications-testing-of-activity-class,https://testfort.com/contact-us,Contact us
"13 Sep, 2018 by ",8 Top Web Application Performance Testing Tools You Need,https://testfort.com/blog/8-top-web-application-performance-testing-tools-you-need,https://www.umbrellar.com/,Umbrellar Cloud Hosting
"13 Sep, 2018 by ",8 Top Web Application Performance Testing Tools You Need,https://testfort.com/blog/8-top-web-application-performance-testing-tools-you-need,https://testfort.com/load-testing,load testing
"13 Sep, 2018 by ",8 Top Web Application Performance Testing Tools You Need,https://testfort.com/blog/8-top-web-application-performance-testing-tools-you-need,https://testfort.com/web-application-testing,to test web application
"03 Sep, 2018 by ",7 Steps to Develop Good Test Strategy Document,https://testfort.com/blog/7-steps-to-develop-good-test-strategy-document,https://testfort.com/blog/app-testing-process-explained-in-6-steps,testing process
"03 Sep, 2018 by ",7 Steps to Develop Good Test Strategy Document,https://testfort.com/blog/7-steps-to-develop-good-test-strategy-document,https://testfort.com/qa-documentation,QA documentation
"03 Sep, 2018 by ",7 Steps to Develop Good Test Strategy Document,https://testfort.com/blog/7-steps-to-develop-good-test-strategy-document,https://testfort.com/contact-us,Contact us
"03 Sep, 2018 by ",7 Steps to Develop Good Test Strategy Document,https://testfort.com/blog/7-steps-to-develop-good-test-strategy-document,https://testfort.com/blog/test-strategy-vs-test-plan,Test Strategy vs Test Plan: Cross-platform Testing Approach
"03 Sep, 2018 by ",7 Steps to Develop Good Test Strategy Document,https://testfort.com/blog/7-steps-to-develop-good-test-strategy-document,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-manage-testing-successfully,Remote QA and QA contractors: How To Manage Testing Successfully
"23 Aug, 2018 by ",Test Strategy vs Test Plan: Cross-platform Testing Approach,https://testfort.com/blog/test-strategy-vs-test-plan,https://www.google.com/url?q=https://testfort.com/qa-documentation&sa=D&ust=1535036335015000,plan and strategy
"03 Sep, 2018 by ",7 Steps to Develop Good Test Strategy Document,https://testfort.com/blog/7-steps-to-develop-good-test-strategy-document,https://testfort.com/blog/the-importance-of-having-appropriate-qa-documentation,The Importance of Having Appropriate QA Documentation
"23 Aug, 2018 by ",Test Strategy vs Test Plan: Cross-platform Testing Approach,https://testfort.com/blog/test-strategy-vs-test-plan,https://www.google.com/url?q=https://blog.testfort.com/testing-tips-tricks/7-steps-to-develop-good-test-strategy-document&sa=D&ust=1535036335016000,Test Strategy documentation
"23 Aug, 2018 by ",Test Strategy vs Test Plan: Cross-platform Testing Approach,https://testfort.com/blog/test-strategy-vs-test-plan,https://www.google.com/url?q=https://blog.testfort.com/automated-testing/7-tips-on-how-to-write-a-test-plan&sa=D&ust=1535036335016000,writing Test Plans
"23 Aug, 2018 by ",Test Strategy vs Test Plan: Cross-platform Testing Approach,https://testfort.com/blog/test-strategy-vs-test-plan,https://www.google.com/url?q=https://testfort.com/compatibility-testing&sa=D&ust=1535036335019000,compatibility testing
"23 Aug, 2018 by ",Test Strategy vs Test Plan: Cross-platform Testing Approach,https://testfort.com/blog/test-strategy-vs-test-plan,https://www.google.com/url?q=https://testfort.com/test-cases&sa=D&ust=1535036335021000,test cases
"23 Aug, 2018 by ",Test Strategy vs Test Plan: Cross-platform Testing Approach,https://testfort.com/blog/test-strategy-vs-test-plan,https://www.google.com/url?q=https://testfort.com/contact-us&sa=D&ust=1535036335022000,Contact us
"16 Aug, 2018 by ",Remote QA and QA Contractors: How to Test Your Code Efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-test-your-code-efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-manage-testing-successfully,Remote QA and QA contractors management
"16 Aug, 2018 by ",Remote QA and QA Contractors: How to Test Your Code Efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-test-your-code-efficiently,https://www.sogeti.com/explore/reports/world-quality-report-2017-2018/,World Quality Report 2017-2018
"16 Aug, 2018 by ",Remote QA and QA Contractors: How to Test Your Code Efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-test-your-code-efficiently,https://en.wikipedia.org/wiki/Continuous_delivery,Continuous Development
"16 Aug, 2018 by ",Remote QA and QA Contractors: How to Test Your Code Efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-test-your-code-efficiently,https://github.com/,GitHub
"16 Aug, 2018 by ",Remote QA and QA Contractors: How to Test Your Code Efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-test-your-code-efficiently,https://www.zenhub.com/,ZenHub
"16 Aug, 2018 by ",Remote QA and QA Contractors: How to Test Your Code Efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-test-your-code-efficiently,https://testfort.com/,TestFort
"16 Aug, 2018 by ",Remote QA and QA Contractors: How to Test Your Code Efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-test-your-code-efficiently,https://duefocus.com/,DueFocus
"16 Aug, 2018 by ",Remote QA and QA Contractors: How to Test Your Code Efficiently,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-test-your-code-efficiently,https://testfort.com/contact-us,Contact us
"10 Aug, 2018 by ",How to Learn Automation Testing Efficiently: Basic Rules for Beginners,https://testfort.com/blog/10-basic-rules-for-beginners-in-automation-testing,https://testfort.com/automated-testing,Automation software testing
"10 Aug, 2018 by ",How to Learn Automation Testing Efficiently: Basic Rules for Beginners,https://testfort.com/blog/10-basic-rules-for-beginners-in-automation-testing,https://simpleprogrammer.com/resources-to-learn-automation-testing/,here
"10 Aug, 2018 by ",How to Learn Automation Testing Efficiently: Basic Rules for Beginners,https://testfort.com/blog/10-basic-rules-for-beginners-in-automation-testing,https://testfort.com/,TestFort
"10 Aug, 2018 by ",How to Learn Automation Testing Efficiently: Basic Rules for Beginners,https://testfort.com/blog/10-basic-rules-for-beginners-in-automation-testing,https://testfort.com/contact-us,Contact us
"10 Aug, 2018 by ",How to Learn Automation Testing Efficiently: Basic Rules for Beginners,https://testfort.com/blog/10-basic-rules-for-beginners-in-automation-testing,https://testfort.com/blog/cross-platform-testing-strategy-manual-automated-testing-approaches,Cross-Platform Testing Strategy: Manual & Automated Testing Approaches
